entry_id,source_dataset,source_record_id,name_raw,name_canonical,site_type_tags,evidence_mode,primary_source,corroboration_status,corroborating_sources,active_raw,start_year,end_year,decades_norm,time_basis,address_raw,lat,lon,space_basis,spatial_precision,audit_note
S3:146,S3,146,Moxy (Lebopalooza '95),Moxy (Lebopalooza '95),[],scholarly_reconstruction,"LHA Bar Files ‐ green star (1st folder, not digitized)",single_source,[],,,,[],S3.decades_missing,179 Varick Street,,,address_only,,
S3:147,S3,147,Mt. Morris Park,Mt. Morris Park,[],scholarly_reconstruction,"Map of Harlem Night Spots Frequented by African American Lesbians in the 1930s and 1940s ‐ From ""The Other
Black Woman""",single_source,[],,,,[],S3.decades_missing,"East side of Marcus Garvey Park, between 122nd and 124th Street, Either on Madison Avenue or Park
Avenue",,,address_only,,
S3:148,S3,148,Nell's,Nell's,[],scholarly_reconstruction,,single_source,[],,,,[],S3.decades_missing,"246 West 14th Street, New York,
NY",,,address_only,,
S3:149,S3,149,Network,Network,[],scholarly_reconstruction,,single_source,[],,,,[],S3.decades_missing,,,,address_only,,
S3:150,S3,150,News Café,News Café,[],scholarly_reconstruction,"Map of Harlem Night Spots Frequented by African American Lesbians in the 1930s and 1940s ‐ From ""The Other Black Woman""",single_source,[],,,,[],S3.decades_missing,"On Lenox Avenue, between 145th and 146th Street",,,address_only,,
S3:151,S3,151,"Café Tabac, No Day Like Sunday at","Café Tabac, No Day Like Sunday at",[],scholarly_reconstruction,Wanda Acosta,single_source,[],,,,[],S3.decades_missing,"232 East 9th Street, New York, NY",,,address_only,,
S3:152,S3,152,"Octagon, The","Octagon, The",[],scholarly_reconstruction,,single_source,[],,1991,,"[""1990s""]",S3.decades_derived_from_bounds,555 West 33rd Street,,,address_only,,
S3:153,S3,153,One Last Shag,One Last Shag,[],scholarly_reconstruction,,single_source,[],,,,[],S3.decades_missing,"348 Franklin Avenue, Brooklyn,
NY",,,address_only,,
S3:154,S3,154,Page Three,Page Three,[],scholarly_reconstruction,"https://lostwomynsspace.blogspot.com/
2018/08/page‐three.html",single_source,[],,,,[],S3.decades_missing,7th Ave and Charles St,,,address_only,,
S3:155,S3,155,Pam Pam's,Pam Pam's,[],scholarly_reconstruction,Joan Nestle,single_source,[],,,,[],S3.decades_missing,6th Ave (according to Joan Nestle); or 95 7th Ave,,,address_only,,
S3:156,S3,156,Pandora's Box,Pandora's Box,[],scholarly_reconstruction,https://lostwomynsspace.blogspot.com/ 2012/06/pandoras‐box‐west‐ village.html; first mention in Gaia's guide is 91/92 ‐ Grove in 90/91 guide…,single_source,[],,,,[],S3.decades_missing,70 Grove Street; 101 7th Avenue South,,,address_only,,
S3:157,S3,157,Paradise Garage,Paradise Garage,[],scholarly_reconstruction,,single_source,[],,,,[],S3.decades_missing,"84 King Street, New York, NY",,,address_only,,
S3:158,S3,158,Paul and Joe's,Paul and Joe's,[],scholarly_reconstruction,"Lesbian Herstory Archives Subject Files;
The Village Voice, July 1, 1981",single_source,[],,,,[],S3.decades_missing,9th Street Greenwich Village,,,address_only,,
S3:159,S3,159,Paula's,Paula's,[],scholarly_reconstruction,Kathy Wakeham; Gaia's Guides,single_source,[],,,,[],S3.decades_missing,64 Greenwich Avenue,,,address_only,,
S3:160,S3,160,Peeches and Cream/Peeches,Peeches and Cream/Peeches,[],scholarly_reconstruction,"Lesbian History Project of New York's list of lesbian and gay bars, 1970s bars, Source: Georgia Brooks, List made in February 1981 (also has list of bars pre 1970 with general dates but no addresses); Gaia's guides (addresses)",single_source,[],,,,[],S3.decades_missing,1201 Lexington Avenue; 408 East 64th St (1983); 314 East 72nd St (after 1983),,,address_only,,
S3:161,S3,161,"Peppermint Lounge, The","Peppermint Lounge, The",[],scholarly_reconstruction,Winter 1983 Gaia's Guide,single_source,[],,1983,,"[""1980s""]",S3.decades_derived_from_bounds,"100 Fifth Avenue (Corner of 15th
St)",,,address_only,,
S3:162,S3,162,Philippine Garden,Philippine Garden,[],scholarly_reconstruction,"Lesbian Herstory Subject Files‐ African Ancestral Lesbians‐ Cultural, Social Life",single_source,[],,1990,,"[""1990s""]",S3.decades_derived_from_bounds,455 Second Avenue,,,address_only,,
S3:163,S3,163,Pleasure at Bar d'O,Pleasure at Bar d'O,[],scholarly_reconstruction,Wanda Acosta,single_source,[],,,,[],S3.decades_missing,"34 Downing Street, New York, NY",,,address_only,,
S3:164,S3,164,Polly's,Polly's,[],scholarly_reconstruction,,single_source,[],,,,[],S3.decades_missing,"137 MacDougal Street, New York, NY",,,address_only,,
S3:165,S3,165,Pony Stable Inn,Pony Stable Inn,[],scholarly_reconstruction,"Lesbian History Project of New York's list of lesbian and gay bars, pre‐1970s bars, Source: Barbara Bradley, List made in February 1981 (also has list of bars pre 1970 with general dates but no
addresses)",single_source,[],,,,[],S3.decades_missing,"150 West 4th Street, New York, NY",,,address_only,,
S3:166,S3,166,Portofino,Portofino,[],scholarly_reconstruction,flyer at LHA,single_source,[],,,,[],S3.decades_missing,"206 Thompson Street, New York, NY",,,address_only,,
S3:167,S3,167,Pride Dances,Pride Dances,[],scholarly_reconstruction,Kathy Wakeham,single_source,[],,,,[],S3.decades_missing,Varies,,,address_only,,
S3:168,S3,168,Private Eyes at The Sleaze Bar,Private Eyes at The Sleaze Bar,[],scholarly_reconstruction,1991‐92 Gaia's Guide,single_source,[],,,,[],S3.decades_missing,12 West 21st Street,,,address_only,,
S3:169,S3,169,"Provincetown Inn, The","Provincetown Inn, The",[],scholarly_reconstruction,Lisa Davis,single_source,[],,,,[],S3.decades_missing,MacDougal and Bleaker,,,address_only,,
S3:170,S3,170,Provincetown Landing,Provincetown Landing,[],scholarly_reconstruction,https://lostwomynsspace.blogspot.com/ 2013/07/provincetown‐landing.html,single_source,[],,,,[],S3.decades_missing,Bleecker and Thompson,,,address_only,,
S3:171,S3,171,Purple Manor,Purple Manor,[],scholarly_reconstruction,https://books.google.com/books?id=j74 GwY2WnekC&lpg=PT74&dq=%22Page% 20Three%22%20lesbian%20bar&pg=PT7 4#v=onepage&q=grapevine&f=false,single_source,[],,,,[],S3.decades_missing,,,,address_only,,
S3:172,S3,172,Puta Scandalosa at Mother,Puta Scandalosa at Mother,[],scholarly_reconstruction,Wanda Acosta,single_source,[],,,,[],S3.decades_missing,"432 West 14th Street, New York,
NY",,,address_only,,
S3:173,S3,173,Q‐Lounge,Q‐Lounge,[],scholarly_reconstruction,,single_source,[],,2003,,"[""2000s""]",S3.decades_derived_from_bounds,"220 West 19th Street at 7th
Avenue",,,address_only,,
S3:174,S3,174,Reade Street,Reade Street,[],scholarly_reconstruction,,single_source,[],,,,[],S3.decades_missing,,,,address_only,,
S3:175,S3,175,Renaissance,Renaissance,[],scholarly_reconstruction,"Map of Harlem Night Spots Frequented by African American Lesbians in the 1930s and 1940s ‐ From ""The Other
Black Woman""",single_source,[],,,,[],S3.decades_missing,Between 136th and 137th Street on 7th Avenue,,,address_only,,
S3:176,S3,176,Rhythms,Rhythms,[],scholarly_reconstruction,"1989 and 1990/91 Gaia's Guide (LGBTQ
Center Archive)",single_source,[],,,,[],S3.decades_missing,6826 New Utrecht Avenue,,,address_only,,
S3:177,S3,177,Ronnie's Roost,Ronnie's Roost,[],scholarly_reconstruction,1977 Gaia's Guide (LGBTQ Center Archive),single_source,[],,1977,,"[""1970s""]",S3.decades_derived_from_bounds,2130 Broadway (basement of Hotel Beacon),,,address_only,,
S3:178,S3,178,Rubyfruit,Rubyfruit,[],scholarly_reconstruction,"https://lostwomynsspace.blogspot.com/
2011/03/rubyfruit.html",single_source,[],,,,[],S3.decades_missing,"531 Hudson Street, New York, NY",,,address_only,,
S3:179,S3,179,"Sahara, The","Sahara, The",[],scholarly_reconstruction,"Lesbian History Project of New York's list of lesbian and gay bars, 1970s bars, Source: Georgia Brooks, List made in February 1981 (also has list of bars pre 1970 with general dates but no
addresses)",single_source,[],,,,[],S3.decades_missing,1234 2nd Avenue,,,address_only,,
S3:180,S3,180,"Saint, The","Saint, The",[],scholarly_reconstruction,,single_source,[],,,,[],S3.decades_missing,"233 East 6th Street, New York, NY",,,address_only,,
S3:181,S3,181,Sandcastle (formerly Abracadabra),Sandcastle (formerly Abracadabra),[],scholarly_reconstruction,1989 and 90/91 Gaia's Guide (LGBTQ Center Archive),single_source,[],,,,[],S3.decades_missing,86 Mills Ave,,,address_only,,
S3:182,S3,182,Savage,Savage,[],scholarly_reconstruction,"Lesbian Herstory Archives Subject Files‐
flyer",single_source,[],,1988,,"[""1980s""]",S3.decades_derived_from_bounds,"208 West 23rd Street, New York,
NY",,,address_only,,
S3:183,S3,183,Sea Colony,Sea Colony,[],scholarly_reconstruction,"Lesbian History Project of New York's list of lesbian and gay bars, pre‐1970s bars, Source: Barbara Bradley, List made in February 1981 (also has list of bars pre 1970 with general dates but no
addresses)",single_source,[],,,,[],S3.decades_missing,"48‐52 8th Avenue, New York, NY",,,address_only,,
S3:184,S3,184,Serena,Serena,[],scholarly_reconstruction,,single_source,[],,,,[],S3.decades_missing,"222 West 23rd Street, New York,
NY",,,address_only,,
S3:185,S3,185,Seven Steps Down,Seven Steps Down,[],scholarly_reconstruction,"Lesbian History Project of New York's list of lesbian and gay bars, pre‐1970s bars, Source: Joan Nestle , List made in February 1981 (also has list of bars pre 1970 with general dates but no addresses)",single_source,[],,,,[],S3.decades_missing,Hudson Street,,,address_only,,
S3:186,S3,186,She‐Bang at 40 Below,She‐Bang at 40 Below,[],scholarly_reconstruction,"LHA Bar Files ‐ green star (1st folder, not digitized)",single_source,[],,,,[],S3.decades_missing,"40 West 8th Street, New York, NY",,,address_only,,
S3:187,S3,187,Shescape,Shescape,[],scholarly_reconstruction,Kathy Wakeham,single_source,[],,,,[],S3.decades_missing,Varies,,,address_only,,
S3:188,S3,188,Shoo Groove at Sticky!,Shoo Groove at Sticky!,[],scholarly_reconstruction,Wanda Acosta,single_source,[],,,,[],S3.decades_missing,"386 West Broadway, New York,
NY",,,address_only,,
S3:189,S3,189,Showstopper at BLVD,Showstopper at BLVD,[],scholarly_reconstruction,Wanda Acosta,single_source,[],,,,[],S3.decades_missing,"199 Bowery, New York, NY",,,address_only,,
S3:190,S3,190,Silhouette,Silhouette,[],scholarly_reconstruction,,single_source,[],,,,[],S3.decades_missing,53 West 19th Street,,,address_only,,
S3:191,S3,191,Silverados (S.O.S.),Silverados (S.O.S.),[],scholarly_reconstruction,"LHA Bar Files ‐ green star (1st folder, not digitized)",single_source,[],,,,[],S3.decades_missing,20 West 20th Street,,,address_only,,
S3:192,S3,192,Skin‐Tight at Tribal Lounge (and then Now Bar),Skin‐Tight at Tribal Lounge (and then Now Bar),[],scholarly_reconstruction,Wanda Acosta,single_source,[],,,,[],S3.decades_missing,"22 7th Avenue South, New York, NY",,,address_only,,
S3:193,S3,193,Snookie's,Snookie's,[],scholarly_reconstruction,"Map of Harlem Night Spots Frequented by African American Lesbians in the 1930s and 1940s ‐ From ""The Other  Black Woman""; Lesbian History Project of New York's list of lesbian and gay bars, pre‐1970s bars, Source: Harriet Lane, List made in February 1981 (also has list of bars pre 1970 with general dates but no addresses)",single_source,[],,,,[],S3.decades_missing,Between 140 and 141 on Amsterdam Avenue,,,address_only,,
S3:194,S3,194,Sombrero,Sombrero,[],scholarly_reconstruction,1975 Gaia's Guide,single_source,[],,1975,,"[""1970s""]",S3.decades_derived_from_bounds,253‐32 Northern Boulevard,,,address_only,,
S3:195,S3,195,Spectrum,Spectrum,[],scholarly_reconstruction,1991/92 Gaia's Guide,single_source,[],,,,[],S3.decades_missing,"802 64th Street (at 8th Ave), ""Bay Bridge""",,,address_only,,
S3:196,S3,196,"Square, The","Square, The",[],scholarly_reconstruction,Kathy Wakeham (maybe same place Karla Jay went with Marsha P Johnson?),single_source,[],,,,[],S3.decades_missing,Broadway and West 3rd Street (maybe Bleaker??),,,address_only,,
S3:197,S3,197,Starlette Sunday at Starlight,Starlette Sunday at Starlight,[],scholarly_reconstruction,Wanda Acosta,single_source,[],,,,[],S3.decades_missing,"167 Avenue A, New York, NY",,,address_only,,
S3:198,S3,198,Starlight,Starlight,[],scholarly_reconstruction,Wanda Acosta,single_source,[],,,,[],S3.decades_missing,"167 Avenue A, New York, NY",,,address_only,,
S3:199,S3,199,Starlite Lounge,Starlite Lounge,[],scholarly_reconstruction,,single_source,[],,,,[],S3.decades_missing,"1084 Bergen Street, Brooklyn",,,address_only,,
S3:200,S3,200,Starwars,Starwars,[],scholarly_reconstruction,Winter 1983 Gaia's Guide,single_source,[],,1983,,"[""1980s""]",S3.decades_derived_from_bounds,69‐24 Cypress Ave,,,address_only,,
S3:201,S3,201,Stewart's Cafeteria,Stewart's Cafeteria,[],scholarly_reconstruction,,single_source,[],,,,[],S3.decades_missing,116 7th Ave South,,,address_only,,
S3:202,S3,202,Stiletto at The Maritime Hotel,Stiletto at The Maritime Hotel,[],scholarly_reconstruction,,single_source,[],,,,[],S3.decades_missing,"363 West 16th Street, New York,
NY",,,address_only,,
S3:203,S3,203,Stiletto at The Park,Stiletto at The Park,[],scholarly_reconstruction,,single_source,[],,,,[],S3.decades_missing,"118 10th Avenue, New York, NY",,,address_only,,
S3:204,S3,204,Suite 601,Suite 601,[],scholarly_reconstruction,Winter 1983 Gaia's Guide,single_source,[],,1983,,"[""1980s""]",S3.decades_derived_from_bounds,601 Broadway (at Houston),,,address_only,,
S3:205,S3,205,Sunset Boulevard,Sunset Boulevard,[],scholarly_reconstruction,"1989, 90/91, and 91/92 Gaia's Guide
(LGBTQ Center Archive)",single_source,[],,,,[],S3.decades_missing,11201 Queens Boulevard,,,address_only,,
S3:206,S3,206,Sweet Sensations II,Sweet Sensations II,[],scholarly_reconstruction,"Lesbian Herstory Archives Subject Files‐
Bars",single_source,[],,,,[],S3.decades_missing,"6322 20th Avenue, Brooklyn, NY",,,address_only,,
S3:207,S3,207,Sweets,Sweets,[],scholarly_reconstruction,"LHA Bar Files ‐ green star (1st folder, not digitized); Gaia's Guide 1989, 1990/91, and 1991/92 (Called Sweet
Sensations/'Sweets')",single_source,[],,,,[],S3.decades_missing,"6322 20th Avenue, Brooklyn, NY",,,address_only,,
S3:208,S3,208,Swing Rendezvous,Swing Rendezvous,[],scholarly_reconstruction,"Lesbian History Project of New York's list of lesbian and gay bars, pre‐1970s bars, Source: Joan Nestle , List made in February 1981 (also has list of bars pre 1970 with general dates but no
addresses)",single_source,[],,,,[],S3.decades_missing,117 MacDougal Street,,,address_only,,
S3:209,S3,209,This N' That,This N' That,[],scholarly_reconstruction,,single_source,[],,,,[],S3.decades_missing,"108 North 6th Street, New York,
NY",,,address_only,,
S3:210,S3,210,Tambourines,Tambourines,[],scholarly_reconstruction,"1979 Gaia's Guide (LGBTQ Center
Archive)",single_source,[],,1979,,"[""1970s""]",S3.decades_derived_from_bounds,110 West 43rd St,,,address_only,,
S3:211,S3,211,Tigress,Tigress,[],scholarly_reconstruction,"1977 Gaia's Guide (LGBTQ Center
Archive)",single_source,[],,1977,,"[""1970s""]",S3.decades_derived_from_bounds,"22nd Street between Broadway
and Park Avenue South",,,address_only,,
S3:212,S3,212,Tobby's,Tobby's,[],scholarly_reconstruction,"Lesbian Herstory Archives Subject Files‐ Bars; Lesbian History Project of New York's list of lesbian and gay bars, pre‐ 1970s bars, Source: Harriet Lane, List made in February 1981 (also has list of bars pre 1970 with general dates but no
addresses)",single_source,[],,,,[],S3.decades_missing,,,,address_only,,
S3:213,S3,213,Tony Pastor's,Tony Pastor's,[],scholarly_reconstruction,"Lesbian History Project of New York's list of lesbian and gay bars, pre‐1970s bars, Source: Barbara Bradley, List made in February 1981 (also has list of bars pre 1970 with general dates but no
addresses)",single_source,[],,,,[],S3.decades_missing,130 West 3rd Street,,,address_only,,
S3:214,S3,214,Tubby's,Tubby's,[],scholarly_reconstruction,"Map of Harlem Night Spots Frequented by African American Lesbians in the 1930s and 1940s ‐ From ""The Other
Black Woman""",single_source,[],,,,[],S3.decades_missing,West 155th Street and St. Nicholas Place,,,address_only,,
S3:215,S3,215,Tubby's,Tubby's,[],scholarly_reconstruction,"Map of Harlem Night Spots Frequented by African American Lesbians in the 1930s and 1940s ‐ From ""The Other
Black Woman""",single_source,[],,,,[],S3.decades_missing,2nd Avenue and 121st Street,,,address_only,,
S3:216,S3,216,Tubby's,Tubby's,[],scholarly_reconstruction,"Map of Harlem Night Spots Frequented by African American Lesbians in the 1930s and 1940s ‐ From ""The Other
Black Woman""",single_source,[],,,,[],S3.decades_missing,Between 126th and 127th on Lenox Avenue,,,address_only,,
S3:217,S3,217,"Tubby's Hideout, Purple Manor","Tubby's Hideout, Purple Manor",[],scholarly_reconstruction,"Map of Harlem Night Spots Frequented by African American Lesbians in the 1930s and 1940s ‐ From ""The Other
Black Woman""",single_source,[],,,,[],S3.decades_missing,Between 126th and 128th Street on wither Park Avenue or Lexington Avenue,,,address_only,,
S3:218,S3,218,"Underground, The","Underground, The",[],scholarly_reconstruction,,single_source,[],,,,[],S3.decades_missing,860 Broadway,,,address_only,,
S3:219,S3,219,Van Buren's,Van Buren's,[],scholarly_reconstruction,Winter 1983 Gaia's Guide,single_source,[],,1983,,"[""1980s""]",S3.decades_derived_from_bounds,349 West 46th Street,,,address_only,,
S3:220,S3,220,"Vault, The","Vault, The",[],scholarly_reconstruction,1991/92 Gaia's Guide,single_source,[],,,,[],S3.decades_missing,28 9th Avenue,,,address_only,,
S3:221,S3,221,Viscaya,Viscaya,[],scholarly_reconstruction,,single_source,[],,,,[],S3.decades_missing,"191 7th Avenue, New York, NY",,,address_only,,
S3:222,S3,222,Webster Hall / The Greenwich Village Ball,Webster Hall / The Greenwich Village Ball,[],scholarly_reconstruction,"Lesbian Herstory Archives Subject Files; New York Evening Graphic (also referenced in The Village Voice July 1,
1986 but with the wrong date)",single_source,[],,1931,,"[""1930s""]",S3.decades_derived_from_bounds,119 East 11th Street,,,address_only,,
S3:223,S3,223,Wednesdays at Metropolitan,Wednesdays at Metropolitan,[],scholarly_reconstruction,,single_source,[],,,,[],S3.decades_missing,"559 Lorimer Street, New York, NY",,,address_only,,
S3:224,S3,224,Welcome Inn,Welcome Inn,[],scholarly_reconstruction,Lisa Davis,single_source,[],,,,[],S3.decades_missing,West 3rd Street,,,address_only,,
S3:225,S3,225,Wellsworth [Tavern Inc.],Wellsworth [Tavern Inc.],[],scholarly_reconstruction,"Map of Harlem Night Spots Frequented by African American Lesbians in the 1930s and 1940s ‐ From ""The Other Black Woman""; Duberman p. 41",single_source,[],,,,[],S3.decades_missing,"7th Ave and 126th Street; Duberman says ""just behind Apollo Theater""; 2120 Adam Clayton Powell Jr Blvd (formerly 7th Ave) (from blurry 1940 directory and tax photo)",,,address_only,,
S3:226,S3,226,Women's Wednesdays at Tracks,Women's Wednesdays at Tracks,[],scholarly_reconstruction,,single_source,[],,,,[],S3.decades_missing,"531 West 19th Street, New York,
NY",,,address_only,,
S3:227,S3,227,WonderBar,WonderBar,[],scholarly_reconstruction,Wanda Acosta,single_source,[],,,,[],S3.decades_missing,"505 East 6th Street, New York, NY",,,address_only,,
S3:228,S3,228,YuMMY at Cafe Melville,YuMMY at Cafe Melville,[],scholarly_reconstruction,Wanda Acosta,single_source,[],,,,[],S3.decades_missing,"110 Barrow Street, New York, NY",,,address_only,,
S3:229,S3,229,Zambezie Bar,Zambezie Bar,[],scholarly_reconstruction,"Map of Harlem Night Spots Frequented by African American Lesbians in the 1930s and 1940s ‐ From ""The Other
Black Woman""",single_source,[],,,,[],S3.decades_missing,"Between Fredrick Douglas Boulevard and Seventh Avenue on 132nd Street, New York, NY",,,address_only,,
S3:230,S3,230,Zodiac,Zodiac,[],scholarly_reconstruction,Kathy Wakeham,single_source,[],,,,[],S3.decades_missing,Far West Side,,,address_only,,
S3:231,S3,231,Zodiac Club,Zodiac Club,[],scholarly_reconstruction,"Map of Harlem Night Spots Frequented by African American Lesbians in the 1930s and 1940s ‐ From ""The Other
Black Woman""",single_source,[],,,,[],S3.decades_missing,"2nd Avenue between 126th and 127th Street, New York, NY",,,address_only,,
